"","truth","prediction"
"1061",0,0.289417312304711
"1062",0,0.270931900632912
"1063",0,0.381278215277859
"1064",0,0.0711262529201806
"1065",0,0.196174448217773
"1066",0,0.401846096732828
"1067",0,0.474496454524277
"1068",0,0.0192257082069316
"1069",0,0.334591258725824
"1070",0,0.0815400008873944
"1071",0,0.0581637330291443
"1072",0,0.0662102113646455
"1073",0,0.195508344593735
"1074",0,0.10786951319176
"1075",0,0.348509008461931
"1076",0,0.0785618534901179
"1077",0,0.170254586718478
"1078",0,0.166559155423041
"1079",0,0.31746912912094
"1080",0,0.202850050168314
"1081",0,0.333993065785686
"1082",0,0.497528522804042
"1083",0,0.451888031404773
"1084",0,0.170146586426348
"1085",0,0.128646766558727
"1086",0,0.161091035257252
"1087",0,0.246627982331887
"1088",0,0.00946167233220302
"1089",0,0.142558100774761
"1090",0,0.329347672798787
"1091",0,0.0649202806592965
"1092",0,0.0579238288992713
"1093",0,0.0161152019135212
"1094",0,0.144296577728924
"1095",0,0.288749526862155
"1096",0,0.0192773643773724
"1097",0,0.363126841261515
"1098",0,0.448177313220678
"1099",0,0.369312603761072
"1100",0,0.702618168181682
"1101",0,0.541141943865274
"1102",0,0.711888879200399
"1103",0,0.56466170715227
"1104",0,0.515294006620657
"1105",0,0.563460171277574
"1106",0,0.678630568197954
"1107",0,0.62276504721581
"1108",0,0.758187422053358
"1109",0,0.783790682701019
"1110",0,0.723291082794403
"1111",0,0.861955554612151
"1112",0,0.668115671658169
"1113",0,0.603771327288018
"1114",0,0.995703537732055
"1115",0,0.501054652020391
"1116",0,0.967253822351689
"1117",0,0.914958450165486
"1118",0,0.664787522193159
"1119",0,0.865411026132305
"1120",0,0.56943983807601
"1121",0,0.620853508842871
"1122",0,0.855492552356678
"1123",0,0.570752208084338
"1124",0,0.911225090818282
"1125",0,0.691052146011349
"1126",0,0.718114048662393
"1127",0,0.77152677860409
"1128",0,0.55044501106065
"1129",0,0.882613212487181
"1130",0,0.680476652433982
"1131",0,0.958875821579872
"1132",0,0.86091858189129
"1133",0,0.598994565264669
"1134",0,0.590652533313937
"1135",0,0.807188034349352
"1136",0,0.600070805950852
"1137",0,0.954464368070296
"1138",0,0.656911806934702
"1139",0,0.591859767255427
"1140",0,0.960661202027602
"1141",0,0.705935791118166
"1142",0,0.806771334853936
"1143",0,0.519130343621387
"1144",0,0.927300607309486
"1145",0,0.806556612600756
"1146",0,0.728496788399001
"1147",0,0.630356920588249
"1148",0,0.626746379393882
"1149",0,0.588757810099435
"1150",0,0.823408758820849
"1151",0,0.608858858570503
"1152",0,0.512600812271421
"1153",0,0.835833613543599
"1154",0,0.539700450427141
"1155",0,0.507655360602855
"1156",0,0.611248101853221
"1157",0,0.667622718276021
"1158",0,0.506234731399899
"1159",0,0.57768782008569
"1160",0,0.564149618733551
"1161",0,0.584005773963083
"1162",0,0.960123534763881
"1163",0,0.84124132235053
"1164",0,0.50619266556469
"1165",0,0.818747986164137
"1166",0,0.914465007383113
"1167",0,0.728698633628902
"1168",0,0.738125264020273
"1169",0,0.852275362285681
"1170",0,0.733210482169741
"1171",0,0.636783344833441
"1172",0,0.504173133185923
"1173",0,0.510770401648015
"1174",0,0.616645545362383
"1175",0,0.937919367638503
"1176",0,0.964944161436015
"1177",0,0.704394240130037
"1178",0,0.575791431699728
"1179",0,0.678767711900948
"1180",0,0.687303192910836
"1181",0,0.781295203830739
"1182",0,0.654143341573637
"1183",0,0.889073059834116
"1184",0,0.959553545083271
"1185",0,0.832492232810571
"1186",0,0.652630259033835
"1187",0,0.911554581731448
"1188",0,0.806245657197244
"1189",0,0.759204073256417
"1190",0,0.798265676175489
"1191",0,0.65352209408785
"1192",0,0.822300829470113
"1193",0,0.690964777244821
"1194",0,0.79649928303624
"1195",0,0.897363108144656
"1196",0,0.650147786056017
"1197",0,0.598940956615501
"1198",0,0.753970084067327
